@relation letterRecogTrain-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
4,7,6,5,5,8,8,5,3,6,4,6,4,8,8,3,Z
3,5.51037,4,4,4,8,7,6,6,7,6,8,3,8,3,8,H
5,8,8,6,8,8,6,4,4,7,6,7,7,11,7,4,N
4,9,4,4,2,10,2,4,2,11,5,12,4,4,5,10,A
6,10,6,7,3,4,11.339968,1,8,10,10,5,2,12,4,3,Y
5,7,7,5,3,7,9,2,7,14,5,5,2,8,3,8,F
2,1.536826,2,1,1,7,8,6,7,8,9,7,3,10,1,8,U
2,1.500861,2,2,1,8,7,7,4,6,6,8,3,8,3,8,Q
2,2,3,4,1,10,6,2,7,12,3,8,1,6,1,7,J
5,7.986594,8,6,4,3,8,3,8,12,12,12,3,8,4,5,K
6,10.287056,8,8,7,6,8,3,6,10,8,8,4,8,4,6,H
1,0,2,0,0,7,14,2,3,7,10,8,0,8,0,8,T
5,12,5,6,3,12,2,4,2,11,3,11,4,4,4,11,A
6,12,6,6,3,8,7.816515,4,3,13,8,8,3,10,3,8,S
1,5,2,3,1,7,7,0,7,13,6,8,0,8,1,7,I
5,10,5,8,4,9,8,2,4,11,6,7,2,10,6,12,J
4,7,4,5,2,6,12.578952,4,5,11,9,4,2,12,2,5,T
4,9,4,4,2,7,10,2,5,13,5,4,1,8,5,8,I
2,3,3,5,2,7,7,13,1,5,6,8,5,8,0,8,N
3,7,5,5,2,4,2,7,7,1,2,4,1,6,0,6,L
3,2,5,4,2,5,9.566203,1,7,9,11,9,1,11,2,7,Y
2,5,3,3,2,6,7,5,5,9,7,10,2,8,4,9,G
5,10,5,5,2,5,11,2,7,12,8,5,2,9,4,3,T
5,7.898583,6,8,3,7,5,9,8,5,4,7,3,8,4,8,Q
4,6,5,4,5,6,6,4,4,7,6,11,5,9,3,8,C
1,1,3,2,1,7,10,1,6,7,11,8,1,11,1,8,Y
4,11,5,8,2,8,6,3,7,15,5,9,1,6,1,7,J
7,6,9,5,9,7,7,5,4,6,5,8,10,8,5,5,M
3,8,5,6,2,7,14,1,5,7,10,8,0,8,0,8,T
4,10,5,7,3,8,7.030458,6,9,4,6,7,0,8,9,7,S
4,8,5,6,4,8,8,5,7,6,4,7,3,6,5,8,R
4,4,5,7,2,7,7,4,15,9,6,8,0,8,8,8,Z
3,7.522012,3,6,4,3,7,5,9,7,7,14,0,8,6,9,E
7,9,7,11,7,8,6.951624,7,5,9,8,9,5,9,8,9,Q
2,5.781448,4,4,2,7,7,3,6,15,7,10,1,6,1,7,J
6,10.682843,7,8,5,6,6,6,6,11,6,12,4,9,5,8,G
9,14,7,8,5,8,6,5,3,9,8,10,6,8,9,10,C
4,7,4,5,3,5,11.395369,3,6,11,9,5,2,11,2,5,T
4,8,6,6,8,9,8,5,6,7,6,6,4,7,8,8,D
4,5.210555,4,4,2,7,7,14,1,5,6,8,6,8,0,8,N
5,12,4,6,3,10,6,3,5,13,3,6,2,8,5,10,I
5,11,7,8,8,9,7,5,4,6,7,5,9,7,3,5,M
1,7,0,5,1,7,7,5,3,7,6,8,0,8,0,8,I
5,7,5,5,2,3,12.046408,3,3,10,11,8,3,10,1,7,V
5,5,7,8,3,8,5,8,9,7,4,8,3,8,4,8,O
4,9,4,7,3,3,8,6,12,7,5,15,0,8,7,7,E
3,2.26474,3,2,1,8,8,4,0,7,8,8,7,10,0,8,W
6,7,8,10,11,9,7,6,1,6,6,9,9,11,6,9,Q
9,13,8,7,4.21123,6,10,4,4,8,8,5,5,11,3,6,V
2,4,4,3,2,7,7.923277,3,4,10,6,7,5,9,0,7,N
3,7.277909,3,6,2,3,7,6,9,7,6,14,0,8,7,8,E
3,5,6,4,3,9,8,3,5,10,3,5,5,9,1,8,N
2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,T
7,13,5,7,4,6,7.271972,5,5,6,4,8,5,7,5,7,O
3,5,5,4,2,6.782079,10,1,7,7,11,8,1,11,2,8,Y
4,4,6,7,1,9,7.714256,4,3,6,14,8,3,9,0,8,V
7,11,11,8,5,6,8,1,9,10,9,9,3,8,4,6,X
3,7,4,5,3,7,8.493695,2,5,13,6,5,2,10,2,8,F
4,5,5,8,3,3,7.152924,6,12,7,5,15,0,8,7,7,E
5,9.012961,4,6,2,10,2,3,4,13,4,11,2,8,5,9,L
5,8.570339,8,7,5,7,7,6,7,7,6,5,6,8,4,7,H
3,5,6,4,4,9,6.712082,3,6,10,4,7,3,8,3,8,H
5,9,5,7,5,5,8.284605,9,7,6,4,5,3,9,4,9,D
4,10,5,8,3,9,7,9,7,7,6,10,3,8,4,8,O
3,7,4,4,2,7,6,14,1,7,7,8,3,8,0,8,H
8,11,8,8,7,6,11,3,7,11,9,5,5,11,4,3,T
2,3,2,1,1,6,10,5,4,9,7,4,1,9,3,7,P
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
8,10,8,8,7,5,7,5,8,8,6,9,8,8,6,1,U
4,7,5,5,3,4.87573,12,2,5,13,7,5,1,10,1,7,F
6,11,9,8,12,9,6.047904,3,3,8,4,7,12,5,4,5,M
4,8,6,6,5,10,6,2,6,10,3,7,4,8,5,11,B
4,7.675705,5,6,3,6,9,7,5,10,8,7,3,8,3,8,O
11,13,11,7,5,10,11,6,3,4,10,7,10,12,1,6,W
2,6,3,4,1,1,13,4,3,12,10,6,0,8,2,6,F
4,8,5,10,5,10,6.242395,6,2,3,8,12,3,10,6,10,Q
0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
2,3.372286,4,3,3,8,7,4,5,8,5,7,3,7,4,11,R
4,4,6,6,3,8,7.592901,4,1,7,8,8,8,9,0,8,W
3,7,4,5,2,7,10,1,7,6,12,8,1,11,2,8,Y
7,9,8,11,9,8,6.595495,6,2,7,7,12,6,9,9,6,Q
4,7.735215,6,6,5,6,6,3,7,6,6,9,3,8,5,10,H
3,5,4,8,6,7.59157,9,3,1,8,7,6,4,10,5,8,P
4,10.506932,6,8,7,8,8,4,5,10,5,6,3,8,5,10,B
5,7,6,5,5,8,5,7,6,5,8,8,3,9,9,5,Y
7,10,7,8,5,7,7,8,6,10,7,9,3,8,4,7,O
3,5.53784,4,4,1,4,12,3,3,10,11,7,2,10,1,8,V
4,7,6,5,5,6,6,2,4,9,8,9,7,5,2,7,M
3,5,5,4,3,9,7.445122,5,7,9,5,5,3,7,4,8,D
1,0,1,0,0,3,12,4,2,11,9,6,0,8,2,7,F
5,11,6,8,7,7,8,5,4,8,6,8,9,10,7,12,F
2,4,4,3,1,8,2,2,2,7,2,8,2,6,2,7,A
4,10,5,7,4,4,2.689002,3,8,2,1,7,0,6,1,6,L
6,9,7,7.730467,7,8,7,7,4,9,7,9,3,8,6,8,Q
4,7,6,5,4,8,8,2,6,13,5,5,2,10,3,9,F
5,10,7,8,3,8,7,9,8,7,6,9,3,8,4,8,O
9,14,8,8,4,10,6.520577,6,6,3,6,9,5,10,3,6,N
3,6,4,4,1,7,7,4,4,7,6,8,3,8,4,8,X
13,14,13,8,6,5,9,5,7,4,3,11,9,9,2,8,M
3,7,5,5,3,9,7,4,6,10,4,7,3,7,4,10,R
6,8,8,6,6,8,5.907345,1,6,10,4,9,5,7,5,11,K
5,7.364415,6,6,2,7,6,15,1,7,8,8,3,8,0,8,H
3,6.636467,4,5,4,7,6,2,5,7,6,9,2,11,7,8,X
3,8,5,6,1,5,8.27805,4,3,8,14,8,3,9,0,8,V
7,9,8,7,3,3,10,6,7,13,11,8,3,9,1,7,U
4,6.543059,6,5,5,7,8,5,3,6,6,11,4,8,7,8,G
3,5,4,4,2,4,11,2,7,11,10,6,1,11,2,5,Y
4,10,7,8,4,13,9.730847,4,4,12,1,9,3,7,4,10,A
6,9.802528,6,6,3,2,11,4,6,13,12,6,1,11,2,5,Y
3,5,4,8,1,13,1.936846,9,5,14,3,12,0,6,0,8,J
3,7,4,5,2,5,8,7,7,8,8,14,1,9,4,10,C
3,4.002483,4,3,1.634106,5,13,3,6,11,9,4,1,11,1,5,T
1,3,2,1,1,8,7,6,4,9,6,8,2,8,2,8,O
4,6,5,4,5,9,8,6,2,5,7,9,6,10,3,8,G
3,6,3,4,1,1,13,5,4,12,10,7,0,8,2,6,F
5,7,5,5,3,4,8,6,7,9,9,9,3,9,2,5,U
5,5,6,5,5,7,7,4,6,7,4,8,4,7,5,6,D
1,3,2,1,0,6,4,1,7,8,2,10,0,7,2,9,L
7,11,7,8,5,5,10,0,8,11,9,6,1,9,3,4,T
5,10,6,7,7,9,6,3,4,7,5,5,5,6,6,5,J
5,10,6,7,5,7,9,6,4,6,6,6,6,9,2,7,N
5,11,5,6,3.869812,10,4,4,7,11,3,9,3,7,8,11,Q
2,3.516948,3,3,2,5,10,4,4,10,8,3,1,10,3,6,P
4,5,5,4,2,4,9.989395,3,7,12,10,4,1,11,2,5,Y
10,11.479034,10,5,4,8,10,4,2,5,10,7,10,12,2,6,W
3,7.930406,4,7,4,8,9,13,2,7,4,8,3,8,0,8,H
3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,L
10,14,11,8,5,13,1,5,3,13,1,9,6,3,1,9,M
1,0,1,0,0,8,7,4,6,5,6,7,0,8,7,8,S
5,9,7,8,8,7,6.994813,6,4,8,7,9,10,8,10,7,G
2,3,3,2,2,5,7,4,7,7,6,10,3,8,4,10,K
7,9.844933,7,8,3,3,11,4,4,10,12,8,2,10,1,8,V
7,10,6,5,3,5,8,3,6,9,8,9,5,9,3,7,K
5,9.78219,6,7,3,9,7,2,6,14,3,7,0,7,0,8,J
5,13,4,7,2,9,6.333141,5,4,12,3,6,3,8,5,10,I
1,0,1,1,0,12,3,5,3,12,5,11,0,7,0,8,J
3,7,4,5,3,4,12,6,4,12,8,3,1,10,3,6,P
2,3,3,2,1,6,12.088028,4,5,8,10,7,2,11,1,7,T
4,7,5,5,5,6,7.625732,3,5,7,6,9,5,9,4,8,T
1,0.522613,2,1,1,8,7,4,7,5,6,7,0,8,7,8,S
2,3,3,1,2,5,10,4,2,9,8,7,5,11,1,6,W
2,4,3,3,3,7,8,5,5,7,5,7,2,6,4,8,R
1,6,0,8,1,7,7.072291,4,4,7,6,8,0,8,0,8,I
5,10,5,7,3,4,14,5,5,12,9,3,1,11,1,5,T
2,5.498308,4,4,2,6,4,1,9,8,2,11,0,7,2,8,C
2,1,3,3,2,6,7,4,7,7,6,10,3,8,5,9,K
4,10,6,8,4,8,7.433522,7,7,10,5,4,3,7,5,9,D
1,6,1,4,1,7,7,1,6,7,6,8,0,8,2,8,I
5,7,5,5,3,6,7.640463,6,8,12,8,12,2,10,3,7,C
3,6,5,4,5,5,7,3,4,7,6,9,5,10,7,5,R
4,5,5,3,3,7,6,6,7,7,6,10,2,9,3,8,G
4,7,5,5,1,7,7,6,2,7,6,8,3,8,4,8,X
4,7,5,5,5,8,8,2,7,7,6,8,0,9,9,9,Z
2,4.322269,4,3,2,7,9,4,4,12,5,3,1,10,2,8,P
2,4,4,3,2,7,9,1,7,13,5,5,1,9,2,8,F
3,8,5,6,2,5,8,7,8,10,10,9,3,9,1,8,U
4,8,6,6,6,7,7,4,4,6,7,10,7,9,5,7,C
2,5,4,4,2,7,10.363651,4,4,12,5,3,1,10,2,8,P
3,6.32635,5,5,6,8,8,5,4,7,6,6,6,8,7,6,D
7,8,7,6,5,4,11,3,3,9,9,7,7,11,2,6,W
3,3,4,1,2,5,10.413634,3,2,9,8,7,5,11,1,6,W
4,11,5,8,5,8,8.078837,8,6,7,4,6,2,7,8,8,S
4,9,6,7,4,5,11,4,6,11,10,5,2,10,3,5,F
2,1,2,1,0,7,12.252603,2,2,7,12,8,1,11,0,8,Y
5,10,7,8,5,10,6.06384,4,6,10,3,7,2,8,5,10,S
3,3,4,2,2,6,11,3,7,11,9,5,1,11,3,4,T
2,8.836935,3,7,2,8,7,0,7,13,6,9,0,8,1,8,I
3,5.623531,4,4,2,6,6,5,5,9,7,11,2,9,4,10,G
3,5.648983,6,4,3,6,7,1,7,10,7,10,3,8,3,8,K
5,9,5,6,2,4,7,9,2,7,5,11,4,8,2,11,K
6,10.023168,9,8,7,6,6,1,6,9,6,10,5,7,5,8,K
6,10,8,8,10,8,9,6,1,7,7,8,9,8,5,9,O
4,8,5,6,4,6,7,7,6,8,10,8,3,9,5,9,T
5,8,7,6,7,7,7.062054,4,7,8,6,9,5,8,5,6,T
6,9,8,6,7,9,5.904004,1,6,10,3,8,6,7,5,9,K
2,4.985183,4,4,3,8,8,5,7,7,6,6,2,8,6,9,B
4,4,5,6,3,8,6,5,9,5,6,8,0,8,9,8,S
2,4,3,3,1,10,1.892618,2,1,8,2,9,1,6,1,8,A
4,8,5,6,6,8,6,6,3,8,6,8,4,7,6,11,R
2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,J
10,14,9,8,5,7,8,4,5,9,7,8,6,8,5,9,H
2,7,4,4,1,10,10,3,2,5,13,8,2,11,0,8,Y
4,5,5,4,2,6,10.351275,2,8,11,9,5,1,11,3,4,T
5,7.774752,7,6,4,5,9,6,7,8,10,10,3,9,1,8,U
1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
3,6,5,4,4,6,9,5,4,9,7,4,1,10,3,7,P
9,13,8,8,4,6,8.138545,3,9,9,9,9,4,8,4,6,X
2,2.089403,3,2,2,7,7,5,5,7,6,10,3,7,4,9,G
4,11,6,8,5,10,6,2,7,11,4,9,3,7,6,12,E
4,9,5,7,2,7,7.178381,9,7,7,6,8,3,8,4,8,O
3,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8,N
5,6,5.041771,4,3,6,7.738286,6,5,10,8,10,2,9,4,9,G
4,11,5,8,7,7,6,10,1,7,8,8,8,4,0,8,M
4,7,6,5,7,7,8,4,1,8,7,8,5,10,5,8,V
1,0,2,0,0,7,7,6,8,7,6,13,0,8,4,10,C
3,6,4,4,2,7,6.646906,7,7,7,5,12,2,9,4,9,G
3,6,5,4,2,7,12,3,4,8,12,8,3,10,1,8,V
4,8,6,6,3,5,9.156242,3,4,10,9,9,5,8,1,7,N
3,4,4,3,3,7,6.332703,6,4,6,7,8,7,5,2,7,M
10,14,9,8,5,8,9,4,6,8,9,5,6,12,4,8,V
2,10,3,8,1,12,1.704165,10,3,13,7,13,1,6,0,8,J
3,5,5,6,4,8.778751,6.286071,3,2,8,4,9,4,8,5,11,H
4,10,5,8,4,3,6,7,4,7,7,12,3,8,3,11,K
2,6.251161,3,5,1,6,14,0,6,8,11,8,0,8,0,8,T
3,9,5,7,1,9,8,4,3,6,14,8,3,10,0,8,V
2,5,3,4,2,7,7,5,9,6,6,8,1,8,7,8,Z
5,7.350603,5,5,2,5,12,2,8,12,9,4,1,10,2,4,T
5,7,6,5,4,7,8.144613,7,5,8,6,5,4,9,3,7,D
3,6,4,4,3,6,12,4,6,8,11,8,2,12,1,8,T
7,12,6,6,2,5,11.497785,3,7,12,8,4,2,9,4,3,T
6,9,7,6,3,9.708397,6.336576,4,8,11,3,8,2,8,5,11,S
4,4,5,3,2,4,12,3,3,9,11,7,2,10,1,8,V
4,6,5,7,5,9,9,7,2,4,7,11,3,9,5,10,Q
4,6.423742,4,5,2,5,8,10,9,8,7,6,3,8,4,8,D
4,9,6,6,4,9,7,4,6,9,4,7,3,7,5,10,R
4,8.633216,5,7,4,5,7,8,7,10,8,13,2,11,4,10,C
2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,X
7,15,6,8,5,11,4,4,6,10,5,7,3,9,7,12,Q
5,6,4,8,3,8,6,5,5,10,6,7,3,9,9,9,Z
3,6.407835,4,5,3,6,8,7,5,9,8,8,3,8,3,8,O
3,6.459374,5,5,4,7,8,5,6,8,5,9,3,6,5,11,R
5,5,7,8,3,7,7.21951,9,9,6,4,7,3,8,4,8,O
4,7,5,5,3,8,6,8,5,10,6,9,3,8,3,8,O
7,9.67441,10,8,15,10,5,5,2,7,6,7,12,10,3,4,W
3,7.180996,5,6,2,9,9,4,1,6,12,8,2,10,0,8,V
5,11,5,8,4,5,6,7,6,7,7,11,3,7,5,8,G
4,9,6,7,4,9,6,5,7,9,3,6,3,8,3,8,D
5,7,5,4.948758,3,4,8,5,7,9,8,9,4,8,3,4,U
5,9,8,7,4,4,8.857437,2,7,10,10,11,3,8,3,6,K
1,0,2,1,0,5,7,7,1,7,6,11,2,8,2,11,K
2,4,3,3,2,6,7,5,5,9,7,10,2,9,4,9,G
1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
3,7.285309,5,6,4,8,5,5,4,6,7,8,3,8,8,11,L
5,7.249845,8,5,4,7,7,1,8,10,6,8,2,8,3,8,X
4,8.475368,4,7,5,7,7,12,1,6,6,8,5,8,0,8,N
5,9,8,7,9,7,10,4,4,5,6,9,8,8,7,8,K
4,6,5,4,2,7,6,6,7,11,6,12,2,9,4,9,G
5,12,5,6,4,11,3.265066,4,2,11,4,11,5,4,5,10,A
6.225108,10,9,8,5,8,7,0,8,10,5,8,3,8,3,8,X
2,4,3,2,1,5,9,4,7,11,9,11,1,9,2,7,C
8,8,6,11,5,7,7.430876,4,3,11,6,8,3,9,11,6,Z
2,1,4,2,2,9,11,3,2,5,9,8,5,11,0,8,W
1,0.680148,2,1,0,8,9,3,2,7,12,8,2,10,0,8,V
5,9,7,7,7,6,6,3,7,6,6,9,7,8,5,9,K
5,10.038327,6,8,6,5,10,5,6,10,10,6,2,9,3,5,F
6,5,6,8,3,7,7,15,2,4,6,8,6,8,0,8,N
3,10.285418,6,8,7,10,6,2,5,8,4,5,3,8,5,7,I
5,9,7,7,6,7,9,5,6,10,6,6,3,8,7,8,B
3,5.715179,5,4,3,9,7,4,5,10,4,6,3,7,4,10,R
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
4,7,4,5,2,3,12,5,4,12,11,7,3,10,1,8,V
4,7,7,5,6,7,8,3,5,7,6,7,6,8,7,4,N
6,10,6,5,4,8,8.511175,3,5,11,5,4,4,9,7,7,F
1,0.697073,2,1,1,7,7,12,1,7,6,8,3,8,0,8,H
4,10,5,8,5,7,7,6,9,7,6,10,3,8,6,8,E
3,7,5,5,5,7,9,6,3,6,6,10,3,7,7,8,G
6,7,8,6,6,5,7,6,7,7,4,7,3,6,5,6,D
5,7.933551,7,6,6,8,5,7,5,7,6,6,4,8,6,10,P
4,5,5,8,2,7,7,4,14,9,6,8,0,8,8,8,Z
2,6,4,4,5,9,8,4,4,7,6,6,3,8,7,4,D
9,14,7,8,5,8,7,5,4,9,5,6,4,9,8,8,G
6,9,8,7,8,9,5,6.49332,4,7,5,7,6,7,8,9,R
5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,M
2,7,3,5,3,8,8,8,6,8,4,6,2,6,8,8,S
2,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,I
4,9,6,6,8,7,7,6,3,7,6,7,8,7,9,9,H
4,6,4,4,2,5,9,2,8,9,10,5,1,11,4,4,Y
5,11,6,8,6,7,6,7,4,10,6,10,5,8,4,6,O
4,8,5,6,3,3,3.680034,2,9,3,1,9,0,7,1,5,L
4,4,5,3,2,4,8.315892,5,7,11,10,9,3,9,2,7,U
4,6,5,4,4,7,7.587971,5,6,10,6,6,2,8,6,8,B
4,5,6,5,5,7,4,4,5,7,5,8,5,4,7,7,Q
5,8.152625,6,6,4,6,8,4,6,10,9,8,2,8,5,5,S
4,9.275033,6,9,6,7,9,5,5,9,8,3,2,10,4,6,P
3,5,5,6,1,8,15,1,5,7,11,8,0,8,0,8,T
2,7,3,5,3,7,7,3,7,6,7,10,2,8,6,8,X
4,10,6,8,5,8,7,5,9,7,6,8,3,8,6,9,E
3,2,4,4,3,8,8,6,6,7,6,8,3,8,3,9,H
3,3,4,5,3,8,7,7,3,5,6,9,3,8,5,9,Q
4,8,5,6,4,7,7.343591,8,4,7,7,8,3,8,3,8,O
4,7.512504,6,6,5,8,10,4,4,7,7,9,3,7,7,5,J
5,7,6,5,3,4,8,6,8,10,10,9,3,9,2,5,U
4,5.885916,7,4,4,6,6,3,4,9,9,10,7,5,2,8,M
3,7,5,5,3,8,8,4,6,9,3,8,3,7,4,11,R
3,2,3,4,1,8,3.961442,12,5,6,14,8,3,9,0,8,U
2,5,3,3,1,6,4,1,8,7,2,10,0,7,2,8,L
8,14,8,8,6,8,5.922549,3,5,9,4,8,6,6,7,7,R
5,8,6,6,3,4,10,2,8,11,11,6,1,11,3,4,Y
4,7,6,5,3,7,9.483956,3,6,13,5,4,2,10,2,7,F
2,2,4,4,2,8,2,1,2,7,2,8,2,7,3,7,A
9,15,6,9,5,4,8.533819,6,4,10,8,9,5,10,5,8,O
2,3,2,2,1,7,10.719783,2,6,7,10,8,1,11,1,7,T
2,3,2,2,1,7,7,6,3,8,6,8,2,8,2,7,Q
3,3,5,1,2,6,7,3,6,10,9,9,3,8,3,6,H
6,15.919386,8,8,7,8,8,5,7,7,5,8,4,10,10,8,J
6,6,6,4,5,4.124431,11,2,2,9,8,7,7,12,2,6,W
5,11,5,8,4,1,13.210847,5,4,12,10,6,0,8,2,6,F
3,2,4,3,3,5,10,2,2,8,9,9,6,11,0,8,W
4,9,6,7,4,8,6,2,9,12,5,9,3,6,8,8,Z
2,1,3,2,2,7,7,5,9,6,6,8,2,8,7,8,Z
3,8.593442,4,7,2,6,11,0,4,8,11,8,0,10,0,8,Y
6,8,8,6,6,11,6,2,4,9,3,6,8,6,2,8,M
2,1,2,2,1,7,9,5,5,6,9,9,3,9,1,8,U
5,10,5,7,4,4,11.987326,3,5,11,10,5,2,13,2,4,T
3,8,4,6,2,5,8,7,7,7,8,14,1,9,4,10,C
7,15,6,8,3,10,2,3,5,13,4,12,2,8,5,10,L
3,5.570237,5,4,2,4,11,4,6,13,9,6,1,9,2,6,F
4,6.852016,6,5,4,4,9,3,3,9,9,9,6,7,1,7,N
5,11,6,8,5,9,6,4,6,10,3,7,2,8,5,10,S
5,8,6,10,7,7,10,4,2,6,9,11,3,9,6,8,Q
4,7.910426,5,6,4,8,7,6,6,10,5,5,3,8,3,8,D
3,11,5,8,1,8,15,0,6,7,11,8,0,8,0,8,T
2,6,2,4,2,8.123728,9.431451,7,3,7,4,9,2,6,5,11,R
4,6.281669,4,4,2,8,3,3,4,8,2,8,3,6,5,8,S
1.941417,4.982669,2,4,1,0,1,5,6,0,0,7,0,8,0,8,L
4,6.777768,6,5,6,9,6,5,1,7,6,9,10,9,4,8,O
1,2.267297,3,1,2,8,7,2,5,10,5,7,1,8,4,9,B
4,9,7,7,5,8,8,3,9,5,6,5,5,9,8,8,X
6,8,6,6,3,4,8.603799,6,8,10,10,9,3,9,2,5,U
4,10,4,8,4,9,8,5,9,5,5,5,1,6,9,7,S
6,10.722706,8,8,5,7,11,6,4,12,5,2,1,11,4,9,P
2,4.939071,3,4,3,6,6,8,5,6,7,7,2,9,6,10,B
2,4,4,3,2,6,11,2,6,13,6,4,1,10,1,7,F
4,5,6,5,5,8,9,4,5,7,6,8,3,7,8,8,J
3,5,5,4,3,9,6.357837,2,6,11,4,7,4,6,5,9,B
5,10,7,8,5.292769,6,7.597061,5,6,6,5,8,3,6,5,8,R
2,7,3,5,2,7,4,2,0,7,2,8,1,6,1,8,A
2,2.820979,2,2,1,4,8,4,6,11,10,11,1,9,2,7,C
2,10,3,8,2,9,6.992272,2,6,11,3,8,1,6,2,6,J
2,7,3,5,2,1,12,3,4,11,10,8,0,8,2,7,F
2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,X
2,2,3,3,2,6,7,4,5,7,6,7,5,7,3,8,R
8,11,11,8,7,5,7,2,7,10,8,11,3,8,3,7,K
3,6,5,4,3,10,6,2,7,11,4,9,2,8,5,12,E
3,3,4,2,1,5,11.025059,2,7,11,10,4,1,11,2,5,Y
4,8.358788,5,7,3,4,4,5,10,2,0,6,0,6,2,5,L
4,7.407324,6,6,3,6,12,3,3,6,12,9,3,10,1,8,V
3,8,3,6,3,3,7,5,8,7,6,13,0,8,6,9,E
1,2,2,3,1,10,6,3,5,12,4,9,1,6,1,7,J
6,9.687948,7,8,4,7,6,7,7,11,6,13,3,9,5,8,G
7,12.041634,5,6,2,10,5,6,4,13,3,8,3,8,5,10,I
6,9,9,7,5,7,9,2,5,9,6,7,6,8,1,7,N
4,6.237025,5,5,3,6,7,10,10,6,5,6,3,8,4,8,D
9,12,7,7,3,6,10,6,4,13,6,4,4,10,4,8,P
1,0,1,0,0,6,7.967666,6,3,7,5,7,2,7,3,10,R
3,6.009924,4,5,3,6,6,9,7,6,6,7,2,8,9,9,B
1,0,1,0,0,6,10,6,1,7,5,8,1,7,4,10,R
2,2,3,3,2,8,7.208685,5,1,5,7,9,2,9,5,10,Q
2,7,4,5,2,9,4,1,6,9,3,10,0,6,2,10,L
5,9,4,5,2,8,8,3,6,13,4,6,1,7,4,9,I
3,4,4,3,2,9,6,3,7,10,5,8,1,9,5,9,S
4,9,5,6,4,7,8.224188,7,7,8,4,7,2,7,9,8,S
4,5,5,4,2,3,8,4,6,11,11,9,3,9,1,6,U
4,11,6,8,3,10,10,1,3,6,12,8,1,11,0,8,Y
5,10.270096,8,8,5,7,7,4,10,6,6,8,3,8,7,8,X
4,5,5,7,4,9,6.467067,6,3,4,8,11,3,9,6,10,Q
3,7,3,5,3,3,8,4,8,7,6,13,0,8,6,9,E
3,5.04463,4,4,2,8,8,6,8,5,6,7,0,8,9,7,S
5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,X
4,6.168314,6,4,5,6,6,3,4,10,8,9,7,5,2,7,M
7,11,9,8,6,7,7,9,5,6,7,11,5,8,5,7,O
1,-0.441821,1,0,0,8,7,3,6,5,6,7,0,8,7,8,S
5,11,7,8,7,8,7,7,7,7,6,5,3,8,8,10,B
3,6,5,4,1,8,5,4,7,15,7,13,0,7,1,7,I
1,0,1,0,0,8,7,3,4,7,6,8,2,8,4,8,X
5,11,7,8,9,6,6,5,5,7,7,11,11,6,2,9,M
6,8,6,6,4,2,10.229144,2,3,11,11,9,6,10,2,6,W
3,5,6,3,4,5,7.108629,3,4,10,9,10,7,6,2,8,M
8,10.944261,9,6,4,10,5,3,4,13,2,7,5,7,0,7,N
4,10,6,8,6,9,6.717048,3,5,10,4,6,2,8,5,9,B
2,2.382823,4,2,2,8,8,4,4,8,5,7,2,7,4,10,R
2,6,4,4,2,5,13,0,5,9,10,7,0,8,0,8,T
4,7,6,5,6,7,7,3,4,7,6,8,6,9,6,5,R
2,1.863532,2,2,2,8,7,6,5,7,7,8,2,9,8,8,S
1,0,2,0,0,8,13.920431,2,4,6,10,8,0,8,0,8,T
2,3,3,2,1,7,7,3,9,6,6,8,2,8,5,7,X
3,5.228725,3,4,2,5,8,10,8,8,7,5,3,8,3,8,D
2,3,3,2,1,7,12,2,2,7,11,8,2,11,1,8,V
6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4,T
1,5.332504,1,4,1,7.192988,7,0,7,7,6,8,0,8,2,8,I
8,10,9,8,4,3,9.372495,6,8,10,10,9,3,9,2,5,U
2,7,4,5,3,12,4,3,2,9,2,9,2,6,2,8,A
6,11,5,6,3,7,8,4,5,10,7,5,3,9,4,4,Y
5,11,6,8,7,7,9,6,5,7,5,6,3,8,6,8,B
